,Ages,Area,Baths,Condition,FloorId,Garages,Location3,Stratum,Rooms,FormatedPrice
12262,1 a 8 años,119,3,Excelente,11,2, Noroccidente,4,3,600000000.0
12264,1 a 8 años,100,3,Bueno,4,2, Norte,6,3,600000000.0
12265,16 a 30 años,173,3,Bueno,4,2, Norte,5,4,600000000.0
12269,16 a 30 años,132,2,Bueno,4,2, Norte,6,3,600000000.0
12273,16 a 30 años,115,2,Excelente,1,1, Norte,6,2,600000000.0
12275,16 a 30 años,100,3,Bueno,3,2, Norte,5,3,600000000.0
12276,1 a 8 años,138,3,Excelente,18,2, Noroccidente,4,3,600000000.0
12278,Más de 30 años,124,4,Excelente,2,2, Norte,5,4,600000000.0
12279,Más de 30 años,132,3,Bueno,1,1, Norte,6,2,600000000.0
12283,9 a 15 años,182,4,Excelente,5,3, Noroccidente,4,3,600000000.0
12287,1 a 8 años,97,3,Excelente,4,2, Norte,5,2,600000000.0
12289,16 a 30 años,144,3,Bueno,0,2, Noroccidente,6,3,600000000.0
12290,Más de 30 años,121,3,Bueno,5,1, Norte,6,3,600000000.0
12291,9 a 15 años,139,0,Bueno,5,2, Norte,5,4,600000000.0
12292,16 a 30 años,70,2,Bueno,8,1, Centro,4,1,600000000.0
12296,Más de 30 años,118,2,Bueno,0,1, Norte,6,3,600000000.0
12297,16 a 30 años,125,3,Excelente,1,1, Norte,5,3,600000000.0
12299,1 a 8 años,90,2,Excelente,2,1, Norte,5,2,600000000.0
12300,Más de 30 años,139,2,Bueno,0,1, Norte,4,3,600000000.0
12301,1 a 8 años,135,3,Excelente,3,2, Noroccidente,4,3,600000000.0
12303,9 a 15 años,106,2,Excelente,5,2, Norte,5,2,600000000.0
12304,Más de 30 años,119,3,Bueno,5,2, Norte,5,3,600000000.0
12305,9 a 15 años,129,3,Excelente,15,2, Noroccidente,4,2,600000000.0
12312,16 a 30 años,115,0,Excelente,0,, Norte,,3,600000000.0
12316,16 a 30 años,118,3,Remodelar,7,1, Norte,6,3,600000000.0
12317,9 a 15 años,100,3,Bueno,2,2, Norte,6,2,600000000.0
12318,9 a 15 años,119,3,Bueno,2,2, Norte,5,3,600500000.0
12319,1 a 8 años,100,4,Excelente,4,2, Norte,6,3,605000000.0
12320,1 a 8 años,100,3,Excelente,4,2, Norte,6,3,605000000.0
12322,Más de 30 años,137,3,Bueno,3,2, Chapinero,4,3,605000000.0
12325,1 a 8 años,100,3,Bueno,0,2, Norte,6,3,605000000.0
12328,1 a 8 años,100,3,Bueno,0,2, Norte,6,3,605000000.0
12331,9 a 15 años,85,2,Bueno,6,2, Occidente,4,3,610000000.0
12335,1 a 8 años,80,2,Bueno,0,2, Norte,6,2,610000000.0
12337,16 a 30 años,150,4,Excelente,3,2, Norte,4,4,610000000.0
12343,16 a 30 años,139,3,,0,2, Norte,5,4,610000000.0
12344,9 a 15 años,120,3,Excelente,8,2, Norte,5,3,610000000.0
12345,1 a 8 años,76,3,Bueno,0,2, Norte,6,2,610000000.0
12346,9 a 15 años,140,3,Excelente,9,4, Norte,4,3,610000000.0
12347,9 a 15 años,120,3,Excelente,8,2, Norte,5,3,610000000.0
12348,1 a 8 años,122,3,Excelente,12,2, Noroccidente,4,3,610000000.0
12349,16 a 30 años,118,3,Excelente,4,2, Norte,6,2,610000000.0
12350,16 a 30 años,117,3,Bueno,0,4, Norte,6,3,610000000.0
12355,1 a 8 años,100,3,Excelente,4,2, Norte,5,2,610000000.0
12356,9 a 15 años,138,3,Bueno,5,2, Noroccidente,5,3,610000000.0
12361,1 a 8 años,100,2,Excelente,0,2, Norte,5,3,610000000.0
12362,16 a 30 años,103,3,,0,3, Occidente,4,4,610000000.0
12363,1 a 8 años,80,2,Bueno,0,2, Norte,6,2,610000000.0
12365,1 a 8 años,100,3,Excelente,4,2, Norte,5,2,610000000.0
12366,1 a 8 años,112,3,Excelente,12,2, Norte,5,3,612000000.0
12367,1 a 8 años,85,2,Excelente,6,2, Norte,6,1,615000000.0
12369,1 a 8 años,133,2,,0,2, Norte,5,3,615000000.0
12370,1 a 8 años,105,3,Excelente,6,2, Norte,6,2,615000000.0
12373,Menos de 1 año,98,3,Excelente,2,2, Norte,5,2,615000000.0
12375,1 a 8 años,100,3,Bueno,0,2, Norte,5,3,616000000.0
12376,1 a 8 años,136,3,Bueno,13,2, Norte,4,3,618000000.0
12377,16 a 30 años,101,3,Bueno,3,3, Norte,5,3,618000000.0
12378,1 a 8 años,110,3,Bueno,5,2, Norte,6,2,618999999.0
12379,Menos de 1 año,98,3,Excelente,7,2, Norte,5,2,619900000.0
12380,16 a 30 años,80,2,Bueno,0,2, Noroccidente,4,3,620000000.0
12382,1 a 8 años,116,3,Excelente,4,2, Norte,5,2,620000000.0
12384,16 a 30 años,125,4,Excelente,4,2, Norte,6,4,620000000.0
12385,1 a 8 años,97,3,Excelente,4,2, Norte,6,2,620000000.0
12386,Menos de 1 año,77,2,Excelente,6,2, Norte,6,1,620000000.0
12392,16 a 30 años,90,3,Bueno,2,1, Chapinero,6,4,620000000.0
12393,1 a 8 años,98,2,Bueno,7,1, Centro,4,2,620000000.0
12394,1 a 8 años,170,3,Excelente,3,2, Occidente,4,3,620000000.0
12395,9 a 15 años,95,2,Excelente,5,2, Norte,6,2,620000000.0
12397,1 a 8 años,104,3,Excelente,5,1, Norte,6,2,620000000.0
12398,16 a 30 años,136,3,Excelente,1,2, Norte,5,3,620000000.0
12399,1 a 8 años,74,2,Excelente,4,2, Norte,6,2,620000000.0
12400,Más de 30 años,100,3,Bueno,1,2, Norte,6,2,620000000.0
12402,Más de 30 años,100,3,Bueno,1,2, Norte,6,2,620000000.0
12405,1 a 8 años,93,3,Excelente,3,2, Norte,6,2,620000000.0
12406,Más de 30 años,100,3,Bueno,1,2, Norte,6,2,620000000.0
12408,9 a 15 años,132,4,Excelente,5,2, Norte,5,4,620000000.0
12409,1 a 8 años,94,3,Bueno,0,3, Noroccidente,5,3,620000000.0
12410,16 a 30 años,138,4,Bueno,4,2, Norte,6,3,620000000.0
12411,9 a 15 años,119,3,Bueno,0,2, Norte,5,3,620000000.0
12412,9 a 15 años,112,2,Excelente,4,2, Norte,6,2,620000000.0
12413,1 a 8 años,97,2,Excelente,7,1, Centro,4,2,620000000.0
12414,Menos de 1 año,134,3,Excelente,14,2, Noroccidente,3,3,620000000.0
12415,9 a 15 años,128,4,Excelente,11,2, Noroccidente,5,3,620000000.0
12416,16 a 30 años,97,3,Excelente,3,2, Norte,6,3,620000000.0
12417,9 a 15 años,122,3,Bueno,0,2, Norte,4,3,620000000.0
12421,16 a 30 años,158,4,Bueno,2,2, Noroccidente,6,4,620000000.0
12423,1 a 8 años,138,3,Bueno,5,2, Norte,5,4,620000000.0
12424,16 a 30 años,152,3,Bueno,0,2, Noroccidente,5,3,620000000.0
12425,9 a 15 años,109,3,Bueno,6,2, Chapinero,4,2,620000000.0
12428,9 a 15 años,120,4,Excelente,4,2, Norte,5,4,620000000.0
12429,1 a 8 años,85,2,,0,2, Norte,5,2,620000000.0
12431,Más de 30 años,100,3,Bueno,1,2, Norte,6,2,620000000.0
12432,1 a 8 años,100,2,Excelente,18,1, Norte,3,3,620000000.0
12438,16 a 30 años,115,3,Bueno,0,2, Norte,6,2,620000000.0
12440,9 a 15 años,120,3,Excelente,8,2, Norte,5,3,620000000.0
12441,1 a 8 años,100,2,Excelente,18,1, Norte,3,3,620000000.0
12442,1 a 8 años,86,2,Bueno,2,2, Norte,6,2,620000000.0
12443,9 a 15 años,100,2,Excelente,18,1, Norte,5,3,620000000.0
12445,9 a 15 años,118,2,Bueno,5,2, Norte,6,2,620000000.0
12446,9 a 15 años,120,3,Bueno,7,2, Norte,5,4,620000000.0
12447,1 a 8 años,170,3,Excelente,3,2, Occidente,4,3,620000000.0
12449,1 a 8 años,76,3,Bueno,6,2, Norte,5,3,620000000.0
12450,1 a 8 años,100,2,Excelente,18,1, Norte,3,3,620000000.0
12452,1 a 8 años,94,3,Excelente,3,2, Occidente,5,3,620000000.0
12453,9 a 15 años,100,3,Excelente,3,1, Occidente,4,3,620000000.0
12455,9 a 15 años,104,3,Excelente,3,2, Norte,6,3,620000000.0
12458,16 a 30 años,105,2,Bueno,6,2, Norte,6,2,620000000.0
12460,16 a 30 años,136,3,Bueno,1,2, Norte,5,3,620000000.0
12461,1 a 8 años,97,3,Excelente,4,2, Norte,6,2,620000000.0
12463,9 a 15 años,165,4,Excelente,5,2, Norte,5,5,620000000.0
12466,9 a 15 años,132,2,Bueno,5,2, Norte,5,3,620000000.0
12468,9 a 15 años,187,4,Bueno,0,2, Noroccidente,4,3,620000000.0
12469,Menos de 1 año,77,2,Bueno,0,2, Norte,6,1,620000000.0
12476,16 a 30 años,121,3,Bueno,4,2, Norte,5,3,621000000.0
12478,16 a 30 años,110,2,Bueno,0,2, Chapinero,6,1,625000000.0
12479,16 a 30 años,92,3,Bueno,2,2, Norte,6,2,625000000.0
12480,1 a 8 años,133,2,Excelente,3,2, Norte,4,3,625000000.0
12481,1 a 8 años,119,3,,7,2, Norte,4,3,625000000.0
12482,1 a 8 años,122,3,Bueno,4,2, Noroccidente,5,3,625000000.0
12483,9 a 15 años,115,2,Bueno,0,2, Norte,5,2,625000000.0
12484,16 a 30 años,90,2,Excelente,9,1, Centro,4,2,625000000.0
12485,1 a 8 años,89,2,Excelente,4,2, Norte,5,2,625000000.0
12488,Más de 30 años,134,3,Excelente,2,1, Norte,6,3,625000000.0
12489,16 a 30 años,119,3,Excelente,3,2, Norte,5,2,628000000.0
12490,Más de 30 años,146,4,Excelente,4,2, Norte,6,4,628000000.0
12492,16 a 30 años,120,3,Bueno,8,2, Occidente,4,4,629000000.0
12494,9 a 15 años,111,3,,4,2, Occidente,4,3,630000000.0
12495,Menos de 1 año,121,4,Excelente,10,2, Norte,4,4,630000000.0
12496,9 a 15 años,121,4,Excelente,4,2, Norte,5,4,630000000.0
12499,9 a 15 años,120,4,,4,2, Norte,5,3,630000000.0
12502,9 a 15 años,90,3,Excelente,2,1, Norte,5,3,630000000.0
12506,Menos de 1 año,102,3,Excelente,2,2, Norte,6,3,630000000.0
12507,16 a 30 años,89,2,Bueno,0,2, Norte,6,1,630000000.0
12509,1 a 8 años,79,2,Excelente,0,2, Norte,6,2,630000000.0
12510,1 a 8 años,134,3,Bueno,18,2, Norte,4,3,630000000.0
12511,16 a 30 años,111,3,Bueno,4,2, Occidente,4,3,630000000.0
12512,1 a 8 años,90,2,,7,2, Chapinero,4,2,630000000.0
12513,Menos de 1 año,95,3,Excelente,2,2, Occidente,5,3,630000000.0
12514,9 a 15 años,111,3,,0,2, Occidente,4,3,630000000.0
12519,Menos de 1 año,70,2,Excelente,3,2, Norte,6,1,630000000.0
12521,1 a 8 años,123,3,Bueno,3,2, Noroccidente,5,3,630000000.0
12522,9 a 15 años,126,3,Excelente,2,2, Norte,5,3,630000000.0
12524,16 a 30 años,126,3,Excelente,3,2, Norte,5,3,630000000.0
12525,Menos de 1 año,116,3,Excelente,2,2, Norte,4,3,630000000.0
12526,Menos de 1 año,80,2,Excelente,8,2, Occidente,5,3,630000000.0
12527,9 a 15 años,101,3,Bueno,4,2, Chapinero,4,2,630000000.0
12528,1 a 8 años,95,3,Excelente,5,2, Norte,6,2,630000000.0
12529,16 a 30 años,146,3,Excelente,0,2, Noroccidente,5,3,630000000.0
12531,9 a 15 años,127,3,Bueno,12,2, Norte,5,3,630000000.0
12532,16 a 30 años,123,2,Bueno,0,2, Norte,5,2,630000000.0
12533,1 a 8 años,110,3,,0,2, Norte,5,3,630000000.0
12535,1 a 8 años,105,3,,0,2, Norte,6,2,630000000.0
12536,1 a 8 años,108,2,Excelente,2,2, Norte,6,3,630000000.0
12537,Más de 30 años,136,3,Excelente,3,1, Norte,6,3,630000000.0
12538,1 a 8 años,115,3,Bueno,2,2, Norte,5,3,630000000.0
12539,Menos de 1 año,102,3,Excelente,2,2, Norte,6,3,630000000.0
12541,Más de 30 años,136,3,Excelente,3,1, Norte,6,3,630000000.0
12543,Menos de 1 año,70,2,Bueno,3,2, Norte,6,1,630000000.0
12544,9 a 15 años,126,3,Excelente,2,2, Norte,5,3,630000000.0
12549,9 a 15 años,75,2,Excelente,2,2, Norte,6,2,630000000.0
12550,1 a 8 años,119,3,Excelente,3,3, Norte,4,3,630000000.0
12551,9 a 15 años,136,2,,0,1, Norte,4,2,630000000.0
12552,Menos de 1 año,102,3,Excelente,2,2, Norte,6,3,630000000.0
12553,1 a 8 años,153,4,Excelente,3,2, Noroccidente,5,3,630000000.0
12554,1 a 8 años,122,3,Excelente,3,2, Norte,4,3,630000000.0
12555,9 a 15 años,126,3,Excelente,2,2, Norte,5,3,630000000.0
12557,Más de 30 años,136,3,Excelente,3,1, Norte,6,3,630000000.0
12558,9 a 15 años,119,3,Excelente,8,2, Norte,5,3,630000000.0
12560,Más de 30 años,138,4,Remodelar,3,2, Norte,6,3,630000000.0
12561,1 a 8 años,75,2,,2,2, Norte,6,2,631047177.0
12562,16 a 30 años,101,3,Bueno,3,3, Norte,5,4,634900000.0
12563,9 a 15 años,85,3,Excelente,6,2, Norte,6,2,635000000.0
12564,9 a 15 años,85,3,Excelente,6,2, Norte,6,2,635000000.0
12566,9 a 15 años,85,3,Excelente,6,2, Norte,6,2,635000000.0
12567,1 a 8 años,86,3,Excelente,2,2, Norte,5,2,635000000.0
12569,1 a 8 años,118,3,Excelente,5,2, Noroccidente,5,3,635000000.0
12571,Más de 30 años,147,3,Excelente,3,1, Norte,6,3,635000000.0
12572,1 a 8 años,122,2,Excelente,7,2, Noroccidente,4,3,635000000.0
12573,16 a 30 años,117,3,Excelente,2,2, Noroccidente,6,3,635000000.0
12574,1 a 8 años,122,2,Bueno,9,2, Noroccidente,4,3,635236869.0
12575,Menos de 1 año,90,2,Excelente,4,2, Norte,6,2,636000000.0
12577,16 a 30 años,120,2,Bueno,4,2, Norte,5,3,638900000.0
12578,Más de 30 años,225,5,Bueno,0,3, Chapinero,4,3,639000000.0
12579,Más de 30 años,225,5,Bueno,0,3, Chapinero,4,3,639000000.0
12581,1 a 8 años,80,2,,0,2, Chapinero,6,2,640000000.0
12582,16 a 30 años,120,3,Excelente,11,2, Norte,5,4,640000000.0
12583,9 a 15 años,136,3,Excelente,5,2, Norte,5,2,640000000.0
12584,16 a 30 años,180,6,Excelente,13,4, Norte,4,5,640000000.0
12585,1 a 8 años,94,2,,7,2, Noroccidente,4,2,640000000.0
12586,1 a 8 años,97,2,Excelente,3,2, Norte,5,2,640000000.0
12588,9 a 15 años,111,3,Bueno,1,2, Norte,6,3,640000000.0
12589,16 a 30 años,99,3,Excelente,4,2, Norte,6,2,640000000.0
12590,16 a 30 años,120,3,Excelente,11,2, Norte,5,4,640000000.0
12591,16 a 30 años,98,3,Excelente,3,2, Norte,6,3,640000000.0
12592,Menos de 1 año,95,3,Remodelar,2,2, Occidente,5,3,640000000.0
12593,9 a 15 años,107,3,Excelente,9,2, Norte,4,3,640000000.0
12594,16 a 30 años,120,2,Bueno,0,2, Norte,5,3,640000000.0
12595,Menos de 1 año,95,3,Remodelar,2,2, Occidente,5,3,640000000.0
12596,Menos de 1 año,95,3,Remodelar,2,2, Occidente,5,3,640000000.0
12597,16 a 30 años,125,3,Bueno,5,2, Norte,5,3,640000000.0
12598,16 a 30 años,120,2,Excelente,3,2, Norte,2,2,640000000.0
12599,16 a 30 años,92,2,Remodelar,6,, Norte,6,1,640000000.0
12600,9 a 15 años,119,4,Excelente,2,2, Norte,5,4,640000000.0
12602,16 a 30 años,120,3,Excelente,11,2, Norte,5,4,640000000.0
12603,1 a 8 años,134,4,Excelente,5,2, Noroccidente,5,3,640000000.0
12604,9 a 15 años,136,3,Bueno,4,2, Norte,6,3,640000000.0
12605,1 a 8 años,134,4,Excelente,5,2, Noroccidente,4,3,640000000.0
12606,Más de 30 años,165,3,Excelente,3,1, Noroccidente,5,4,640000000.0
12608,1 a 8 años,134,4,Excelente,5,2, Noroccidente,5,3,640000000.0
12609,16 a 30 años,120,3,Excelente,11,2, Norte,5,4,640000000.0
12612,1 a 8 años,134,4,Excelente,5,2, Noroccidente,5,3,640000000.0
12613,1 a 8 años,100,3,Bueno,0,2, Norte,6,2,640000000.0
12615,Menos de 1 año,96,2,Bueno,3,2, Norte,6,2,640000000.0
12616,16 a 30 años,166,3,Bueno,2,2, Norte,6,3,640000000.0
12617,1 a 8 años,106,3,Excelente,2,2, Norte,5,3,640000000.0
12619,Más de 30 años,163,3,Excelente,18,2, Norte,5,2,640000000.0
12621,9 a 15 años,121,3,Excelente,2,2, Norte,5,3,640000000.0
12623,9 a 15 años,110,4,Excelente,4,2, Norte,5,3,640000000.0
12624,9 a 15 años,100,3,Bueno,3,2, Norte,6,2,640000000.0
12626,1 a 8 años,142,5,Excelente,6,2, Noroccidente,5,4,640000000.0
12627,16 a 30 años,114,2,Excelente,3,2, Norte,5,3,640000000.0
12630,1 a 8 años,107,2,Excelente,0,2, Occidente,5,3,642000000.0
12631,1 a 8 años,62,2,Bueno,8,1, Norte,6,1,643285000.0
12632,Menos de 1 año,109,3,Bueno,13,2, Norte,4,3,644000000.0
12633,1 a 8 años,78,2,Excelente,4,2, Norte,6,2,644280100.0
12634,9 a 15 años,93,3,Excelente,9,2, Occidente,4,3,645000000.0
12635,Más de 30 años,102,3,Bueno,4,2, Norte,6,2,645000000.0
12636,9 a 15 años,101,3,Excelente,4,2, Norte,6,2,645000000.0
12637,9 a 15 años,93,3,Excelente,9,2, Occidente,4,3,645000000.0
12638,1 a 8 años,101,3,Excelente,4,2, Norte,6,2,645000000.0
12639,9 a 15 años,118,2,Excelente,5,2, Noroccidente,5,3,647000000.0
12641,Menos de 1 año,132,3,Excelente,6,2, Norte,4,3,648000000.0
12642,Menos de 1 año,132,3,Excelente,6,2, Norte,3,3,648000000.0
12643,Menos de 1 año,102,3,Excelente,3,2, Norte,4,3,648000000.0
12645,Menos de 1 año,132,3,Excelente,6,2, Norte,3,3,648000000.0
12646,1 a 8 años,124,3,Excelente,6,2, Norte,5,3,648000000.0
12647,1 a 8 años,81,2,Bueno,5,2, Norte,6,2,648000000.0
12648,Menos de 1 año,60,1,Excelente,4,1, Norte,6,1,648150000.0
12649,16 a 30 años,136,2,Bueno,2,2, Norte,5,3,648500000.0
12650,9 a 15 años,90,2,Excelente,4,1, Occidente,4,3,649000000.0
12652,1 a 8 años,101,3,Excelente,8,2, Norte,5,3,649000000.0
12654,9 a 15 años,90,2,Excelente,4,1, Occidente,4,3,649000000.0
12655,1 a 8 años,101,3,Excelente,8,2, Norte,5,3,649000000.0
12656,1 a 8 años,101,3,Excelente,8,2, Norte,5,3,649000000.0
12657,16 a 30 años,121,3,Excelente,6,2, Norte,5,3,649000000.0
12660,9 a 15 años,144,3,Excelente,5,2, Occidente,4,4,649999999.0
12662,9 a 15 años,130,3,Bueno,0,3, Noroccidente,5,3,650000000.0
12663,Más de 30 años,177,3,Bueno,2,2, Norte,5,3,650000000.0
12665,16 a 30 años,146,4,Remodelar,2,1, Noroccidente,5,4,650000000.0
12667,Menos de 1 año,124,3,Excelente,7,2, Noroccidente,4,3,650000000.0
12669,16 a 30 años,106,3,,0,2, Norte,6,4,650000000.0
12671,Menos de 1 año,98,3,Excelente,5,2, Norte,6,2,650000000.0
12673,16 a 30 años,105,3,Excelente,1,1, Norte,6,3,650000000.0
12675,1 a 8 años,128,2,Excelente,6,2, Chapinero,5,2,650000000.0
12678,1 a 8 años,128,2,Excelente,6,2, Chapinero,5,2,650000000.0
12679,16 a 30 años,131,2,Bueno,4,2, Norte,6,2,650000000.0
12682,16 a 30 años,120,3,Bueno,7,2, Norte,5,3,650000000.0
12683,16 a 30 años,142,3,Excelente,4,1, Centro,4,4,650000000.0
12685,1 a 8 años,114,2,Excelente,4,3, Norte,6,2,650000000.0
12687,1 a 8 años,115,4,Excelente,5,2, Norte,4,3,650000000.0
12690,Más de 30 años,174,3,Excelente,2,2, Norte,4,3,650000000.0
12693,16 a 30 años,120,4,Excelente,3,2, Norte,6,4,650000000.0
12695,1 a 8 años,95,2,Excelente,4,2, Noroccidente,5,3,650000000.0
12696,16 a 30 años,178,4,Bueno,2,2, Norte,4,4,650000000.0
12697,1 a 8 años,112,2,Bueno,0,2, Norte,6,3,650000000.0
12698,1 a 8 años,65,2,Excelente,3,2, Norte,6,1,650000000.0
12699,1 a 8 años,115,4,Excelente,7,2, Norte,6,3,650000000.0
12700,Más de 30 años,171,2,Bueno,3,1, Norte,6,3,650000000.0
12707,Menos de 1 año,70,2,,3,2, Norte,5,2,650000000.0
12709,9 a 15 años,124,4,Excelente,7,2, Noroccidente,5,3,650000000.0
12710,Menos de 1 año,87,2,Bueno,2,2, Norte,6,2,650000000.0
12711,9 a 15 años,118,2,Excelente,5,1, Norte,6,3,650000000.0
12713,1 a 8 años,120,2,Excelente,3,2, Norte,6,2,650000000.0
12715,9 a 15 años,115,2,Bueno,0,2, Norte,5,3,650000000.0
12716,16 a 30 años,140,3,Excelente,3,2, Norte,6,3,650000000.0
12718,1 a 8 años,125,3,Excelente,4,2, Noroccidente,5,3,650000000.0
12719,16 a 30 años,90,3,Bueno,0,2, Norte,6,2,650000000.0
12720,16 a 30 años,120,3,Excelente,3,2, Norte,6,3,650000000.0
12727,16 a 30 años,137,3,Excelente,2,2, Norte,6,3,650000000.0
12732,9 a 15 años,90,4,Bueno,0,2, Norte,5,3,650000000.0
12733,Más de 30 años,146,5,Bueno,0,3, Norte,4,5,650000000.0
12736,16 a 30 años,117,3,Excelente,2,2, Norte,6,2,650000000.0
12738,1 a 8 años,147,4,Excelente,16,2, Norte,4,3,650000000.0
12740,16 a 30 años,160,4,Bueno,7,2, Norte,5,3,650000000.0
12741,1 a 8 años,110,3,Bueno,7,2, Norte,5,3,650000000.0
12743,16 a 30 años,167,4,Bueno,6,2, Norte,5,3,650000000.0
12744,9 a 15 años,168,3,Excelente,5,2, Norte,6,3,650000000.0
12746,1 a 8 años,112,3,Excelente,8,2, Norte,4,3,650000000.0
12747,16 a 30 años,125,3,Excelente,3,2, Norte,5,3,650000000.0
12749,Más de 30 años,150,3,Bueno,2,2, Norte,6,3,650000000.0
12750,1 a 8 años,143,4,Bueno,3,2, Norte,6,3,650000000.0
12751,1 a 8 años,115,3,Excelente,4,2, Norte,6,3,650000000.0
12752,1 a 8 años,118,3,Excelente,2,2, Norte,5,3,650000000.0
12753,9 a 15 años,127,3,Excelente,12,2, Noroccidente,5,3,650000000.0
12754,1 a 8 años,93,2,Bueno,3,1, Chapinero,4,3,650000000.0
12755,16 a 30 años,119,3,,0,2, Occidente,4,4,650000000.0
12756,16 a 30 años,115,3,,0,2, Occidente,4,3,650000000.0
12757,16 a 30 años,90,3,Bueno,0,2, Norte,6,2,650000000.0
12758,16 a 30 años,105,4,Bueno,11,1, Norte,6,4,650000000.0
12759,9 a 15 años,106,2,Excelente,2,2, Occidente,5,3,650000000.0
12763,9 a 15 años,94,2,Excelente,3,2, Norte,5,2,650000000.0
12764,16 a 30 años,140,3,Excelente,2,1, Norte,5,3,650000000.0
12767,9 a 15 años,145,4,Excelente,5,3, Norte,5,3,650000000.0
12768,1 a 8 años,126,3,,3,2, Norte,5,3,650000000.0
12769,Más de 30 años,132,3,Bueno,0,2, Norte,5,4,650000000.0
12770,9 a 15 años,138,3,Excelente,2,2, Norte,5,3,650000000.0
12772,Más de 30 años,94,2,Bueno,1,1, Norte,6,2,650000000.0
12774,Más de 30 años,134,2,,0,, Centro,4,3,650000000.0
12777,1 a 8 años,114,3,Excelente,9,2, Norte,4,3,650000000.0
12778,9 a 15 años,220,4,Excelente,5,3, Occidente,4,5,650000000.0
12779,1 a 8 años,114,3,Excelente,9,2, Norte,4,3,650000000.0
12780,9 a 15 años,220,4,Excelente,5,3, Occidente,4,5,650000000.0
12781,16 a 30 años,90,3,Bueno,9,1, Occidente,4,3,650000000.0
12782,Más de 30 años,106,3,Bueno,5,1, Norte,6,3,650000000.0
12785,1 a 8 años,90,3,Excelente,6,2, Norte,6,2,650000000.0
12787,16 a 30 años,112,3,Bueno,2,2, Norte,5,3,650000000.0
12788,9 a 15 años,144,3,Excelente,7,2, Norte,4,3,650000000.0
12789,1 a 8 años,114,3,Excelente,9,2, Norte,5,3,650000000.0
12790,1 a 8 años,88,3,Excelente,4,2, Norte,6,2,650000000.0
12791,16 a 30 años,127,3,Excelente,4,1, Centro,3,4,650000000.0
12794,16 a 30 años,137,4,Excelente,5,1, Norte,6,4,650000000.0
12795,1 a 8 años,110,3,,0,2, Norte,5,3,650000000.0
12797,1 a 8 años,150,3,Excelente,7,2, Noroccidente,4,3,650000000.0
12800,16 a 30 años,120,4,Bueno,1,2, Norte,5,3,650000000.0
12801,1 a 8 años,84,3,Bueno,0,3, Norte,6,2,650000000.0
12802,16 a 30 años,260,4,Excelente,18,3, Norte,4,3,650000000.0
12803,16 a 30 años,149,4,Excelente,5,3, Norte,4,4,650000000.0
12805,16 a 30 años,95,3,Bueno,0,2, Norte,6,3,650000000.0
12806,9 a 15 años,90,2,Excelente,12,2, Norte,4,3,650000000.0
12810,9 a 15 años,90,2,Excelente,12,2, Norte,4,3,650000000.0
12813,9 a 15 años,145,5,Excelente,4,2, Noroccidente,5,4,650000000.0
12815,9 a 15 años,123,3,Excelente,3,2, Norte,6,3,650000000.0
12816,9 a 15 años,120,3,Excelente,1,2, Norte,6,3,650000000.0
12817,9 a 15 años,120,4,Excelente,2,2, Norte,5,4,650000000.0
12822,16 a 30 años,130,3,Bueno,0,1, Norte,6,3,650000000.0
12824,1 a 8 años,136,3,Excelente,9,2, Norte,4,3,650000000.0
12825,16 a 30 años,142,3,Excelente,12,2, Noroccidente,5,3,650000000.0
12826,9 a 15 años,110,2,Excelente,6,2, Norte,6,2,650000000.0
12828,9 a 15 años,121,3,Bueno,4,2, Norte,6,3,650000000.0
12829,16 a 30 años,142,3,Excelente,12,2, Noroccidente,5,3,650000000.0
12832,16 a 30 años,167,4,Excelente,6,2, Norte,6,3,650000000.0
12833,16 a 30 años,120,3,Excelente,3,2, Norte,6,2,650000000.0
12834,16 a 30 años,96,2,Excelente,2,1, Norte,6,2,650000000.0
12835,16 a 30 años,142,3,Excelente,12,2, Noroccidente,5,3,650000000.0
12836,1 a 8 años,76,2,,0,2, Chapinero,4,2,650000000.0
12841,16 a 30 años,140,3,,0,2, Noroccidente,5,3,650000000.0
12843,9 a 15 años,153,4,Bueno,0,2, Norte,4,3,650000000.0
12845,Más de 30 años,166,2,Bueno,1,2, Norte,5,3,650000000.0
12846,16 a 30 años,142,3,Excelente,12,2, Noroccidente,5,3,650000000.0
12847,16 a 30 años,129,3,Bueno,1,2, Norte,6,3,650000000.0
12848,9 a 15 años,190,3,Bueno,8,2, Norte,4,3,650000000.0
12849,9 a 15 años,140,4,Bueno,4,2, Norte,6,4,650000000.0
12854,16 a 30 años,110,2,,0,2, Noroccidente,4,3,650000000.0
12855,16 a 30 años,160,3,Excelente,7,2, Norte,5,3,650000000.0
12856,16 a 30 años,134,3,Excelente,2,2, Norte,6,3,650000000.0
12859,16 a 30 años,132,2,Bueno,2,2, Norte,5,3,650000000.0
12860,16 a 30 años,150,5,Bueno,3,2, Norte,5,3,650000000.0
12861,1 a 8 años,103,3,Excelente,4,2, Chapinero,6,2,650000000.0
12863,1 a 8 años,99,2,Excelente,4,2, Norte,6,2,650000000.0
12864,16 a 30 años,139,3,Excelente,2,1, Norte,6,3,650000000.0
12865,16 a 30 años,115,4,Bueno,7,2, Noroccidente,6,4,650000000.0
12866,1 a 8 años,90,3,Excelente,4,2, Norte,5,2,650000000.0
12867,1 a 8 años,76,2,Bueno,0,1, Norte,6,1,650000000.0
